dt_iso,humidity,temp,rain,dummy,rain_yesterday,rain_2d_ago,rain_3d_ago,rain_4d_ago,rain_5d_ago,rain_6d_ago,rain_7d_ago,temp_yesterday,humidity_yesterday
2013-07-13 00:00:00+00:00,71.375,29.32458333,0.1,1,2,0.5,0,3.31,0,0,0,29.35791667,70.45833333
2013-07-14 00:00:00+00:00,72.95833333,29.12416667,0.5,1,0.1,2,0.5,0,3.31,0,0,29.32458333,71.375
2013-07-15 00:00:00+00:00,73.875,29.49,0,0,0.5,0.1,2,0.5,0,3.31,0,29.12416667,72.95833333
2013-07-16 00:00:00+00:00,73.54166667,29.04083333,0,0,0,0.5,0.1,2,0.5,0,3.31,29.49,73.875
2013-07-17 00:00:00+00:00,72.29166667,28.98166667,0,0,0,0,0.5,0.1,2,0.5,0,29.04083333,73.54166667
2013-07-18 00:00:00+00:00,69.875,29.34708333,0,0,0,0,0,0.5,0.1,2,0.5,28.98166667,72.29166667
2013-07-19 00:00:00+00:00,76.79166667,28.09375,0,0,0,0,0,0,0.5,0.1,2,29.34708333,69.875
2013-07-20 00:00:00+00:00,84.79166667,26.5625,0.49,1,0,0,0,0,0,0.5,0.1,28.09375,76.79166667
2013-07-21 00:00:00+00:00,74.75,28.39208333,0,0,0.49,0,0,0,0,0,0.5,26.5625,84.79166667
2013-07-22 00:00:00+00:00,79.41666667,27.51125,0.59,1,0,0.49,0,0,0,0,0,28.39208333,74.75
2013-07-23 00:00:00+00:00,84.29166667,26.74416667,0.66,1,0.59,0,0.49,0,0,0,0,27.51125,79.41666667
2013-07-24 00:00:00+00:00,84.875,26.87416667,8.46,1,0.66,0.59,0,0.49,0,0,0,26.74416667,84.29166667
2013-07-25 00:00:00+00:00,74.5,28.595,0.5,1,8.46,0.66,0.59,0,0.49,0,0,26.87416667,84.875
2013-07-26 00:00:00+00:00,64.91666667,29.54875,0,0,0.5,8.46,0.66,0.59,0,0.49,0,28.595,74.5
2013-07-27 00:00:00+00:00,74.91666667,28.67125,2.81,1,0,0.5,8.46,0.66,0.59,0,0.49,29.54875,64.91666667
2013-07-28 00:00:00+00:00,73.95833333,27.84416667,0.5,1,2.81,0,0.5,8.46,0.66,0.59,0,28.67125,74.91666667
2013-07-29 00:00:00+00:00,65.95833333,28.88875,0,0,0.5,2.81,0,0.5,8.46,0.66,0.59,27.84416667,73.95833333
2013-07-30 00:00:00+00:00,72.16666667,28.56458333,2.11,1,0,0.5,2.81,0,0.5,8.46,0.66,28.88875,65.95833333
2013-07-31 00:00:00+00:00,77.95833333,27.80291667,0,0,2.11,0,0.5,2.81,0,0.5,8.46,28.56458333,72.16666667
2013-08-01 00:00:00+00:00,72.54166667,29.01375,1.69,1,0,2.11,0,0.5,2.81,0,0.5,27.80291667,77.95833333
2013-08-02 00:00:00+00:00,88.125,26.88333333,4.69,1,1.69,0,2.11,0,0.5,2.81,0,29.01375,72.54166667
2013-08-03 00:00:00+00:00,70.375,28.71083333,0,0,4.69,1.69,0,2.11,0,0.5,2.81,26.88333333,88.125
2013-08-04 00:00:00+00:00,70.20833333,29.30166667,0,0,0,4.69,1.69,0,2.11,0,0.5,28.71083333,70.375
2013-08-05 00:00:00+00:00,75.29166667,28.63041667,0,0,0,0,4.69,1.69,0,2.11,0,29.30166667,70.20833333
2013-08-06 00:00:00+00:00,81,27.57625,15.29,1,0,0,0,4.69,1.69,0,2.11,28.63041667,75.29166667
2013-08-07 00:00:00+00:00,82.20833333,27.20208333,1.04,1,15.29,0,0,0,4.69,1.69,0,27.57625,81
2013-08-08 00:00:00+00:00,74.5,28.67125,0,0,1.04,15.29,0,0,0,4.69,1.69,27.20208333,82.20833333
2013-08-09 00:00:00+00:00,80.29166667,27.86916667,0.14,1,0,1.04,15.29,0,0,0,4.69,28.67125,74.5
2013-08-10 00:00:00+00:00,74.79166667,28.6175,0,0,0.14,0,1.04,15.29,0,0,0,27.86916667,80.29166667
2013-08-11 00:00:00+00:00,75.54166667,28.18458333,4.42,1,0,0.14,0,1.04,15.29,0,0,28.6175,74.79166667
2013-08-12 00:00:00+00:00,81.04166667,26.51041667,3.66,1,4.42,0,0.14,0,1.04,15.29,0,28.18458333,75.54166667
2013-08-13 00:00:00+00:00,75.375,28.64916667,0,0,3.66,4.42,0,0.14,0,1.04,15.29,26.51041667,81.04166667
2013-08-14 00:00:00+00:00,62.16666667,29.90375,0,0,0,3.66,4.42,0,0.14,0,1.04,28.64916667,75.375
2013-08-15 00:00:00+00:00,54.33333333,31.18708333,0,0,0,0,3.66,4.42,0,0.14,0,29.90375,62.16666667
2013-08-16 00:00:00+00:00,51.83333333,31.72083333,0,0,0,0,0,3.66,4.42,0,0.14,31.18708333,54.33333333
2013-08-17 00:00:00+00:00,51.70833333,31.66958333,0,0,0,0,0,0,3.66,4.42,0,31.72083333,51.83333333
2013-08-18 00:00:00+00:00,52.95833333,31.48,0,0,0,0,0,0,0,3.66,4.42,31.66958333,51.70833333
2013-08-19 00:00:00+00:00,53.66666667,31.29083333,0,0,0,0,0,0,0,0,3.66,31.48,52.95833333
2013-08-20 00:00:00+00:00,61.875,29.96833333,0,0,0,0,0,0,0,0,0,31.29083333,53.66666667
2013-08-21 00:00:00+00:00,62.79166667,30.12166667,0,0,0,0,0,0,0,0,0,29.96833333,61.875
2013-08-22 00:00:00+00:00,63.29166667,29.50041667,0.5,1,0,0,0,0,0,0,0,30.12166667,62.79166667
2013-08-23 00:00:00+00:00,54.58333333,30.53458333,0,0,0.5,0,0,0,0,0,0,29.50041667,63.29166667
2013-08-24 00:00:00+00:00,59.70833333,30.56583333,0,0,0,0.5,0,0,0,0,0,30.53458333,54.58333333
2013-08-25 00:00:00+00:00,67.625,29.65583333,0.5,1,0,0,0.5,0,0,0,0,30.56583333,59.70833333
2013-08-26 00:00:00+00:00,84.04166667,27.26541667,4.54,1,0.5,0,0,0.5,0,0,0,29.65583333,67.625
2013-08-27 00:00:00+00:00,80.375,27.60041667,0,0,4.54,0.5,0,0,0.5,0,0,27.26541667,84.04166667
2013-08-28 00:00:00+00:00,77,28.04208333,0,0,0,4.54,0.5,0,0,0.5,0,27.60041667,80.375
2013-08-29 00:00:00+00:00,74.5,28.76708333,1.36,1,0,0,4.54,0.5,0,0,0.5,28.04208333,77
2013-08-30 00:00:00+00:00,69.08333333,30.25333333,0,0,1.36,0,0,4.54,0.5,0,0,28.76708333,74.5
2013-08-31 00:00:00+00:00,72.375,29.83333333,0,0,0,1.36,0,0,4.54,0.5,0,30.25333333,69.08333333
2013-09-01 00:00:00+00:00,78.58333333,28.09708333,1.11,1,0,0,1.36,0,0,4.54,0.5,29.83333333,72.375
2013-09-02 00:00:00+00:00,74.75,28.42333333,0,0,1.11,0,0,1.36,0,0,4.54,28.09708333,78.58333333
2013-09-03 00:00:00+00:00,71.79166667,29.40666667,0,0,0,1.11,0,0,1.36,0,0,28.42333333,74.75
2013-09-04 00:00:00+00:00,73.25,28.3325,0,0,0,0,1.11,0,0,1.36,0,29.40666667,71.79166667
2013-09-05 00:00:00+00:00,72.20833333,28.91833333,0,0,0,0,0,1.11,0,0,1.36,28.3325,73.25
2013-09-06 00:00:00+00:00,78.125,27.76333333,2.01,1,0,0,0,0,1.11,0,0,28.91833333,72.20833333
2013-09-07 00:00:00+00:00,88.45833333,25.62166667,4.36,1,2.01,0,0,0,0,1.11,0,27.76333333,78.125
2013-09-08 00:00:00+00:00,79.33333333,27.55958333,0,0,4.36,2.01,0,0,0,0,1.11,25.62166667,88.45833333
2013-09-09 00:00:00+00:00,86.375,26.09041667,9.51,1,0,4.36,2.01,0,0,0,0,27.55958333,79.33333333
2013-09-10 00:00:00+00:00,86.95833333,25.40375,30.06,1,9.51,0,4.36,2.01,0,0,0,26.09041667,86.375
2013-09-11 00:00:00+00:00,82.375,27.14375,2.38,1,30.06,9.51,0,4.36,2.01,0,0,25.40375,86.95833333
2013-09-12 00:00:00+00:00,82.33333333,27.44291667,4.85,1,2.38,30.06,9.51,0,4.36,2.01,0,27.14375,82.375
2013-09-13 00:00:00+00:00,80.875,27.0025,0.79,1,4.85,2.38,30.06,9.51,0,4.36,2.01,27.44291667,82.33333333
2013-09-14 00:00:00+00:00,77.95833333,27.61791667,0,0,0.79,4.85,2.38,30.06,9.51,0,4.36,27.0025,80.875
2013-09-15 00:00:00+00:00,79.16666667,27.51416667,3.25,1,0,0.79,4.85,2.38,30.06,9.51,0,27.61791667,77.95833333
2013-09-16 00:00:00+00:00,80.16666667,27.58166667,0.29,1,3.25,0,0.79,4.85,2.38,30.06,9.51,27.51416667,79.16666667
2013-09-17 00:00:00+00:00,92.58333333,25.26083333,66.95,1,0.29,3.25,0,0.79,4.85,2.38,30.06,27.58166667,80.16666667
2013-09-18 00:00:00+00:00,93.16666667,24.84708333,55.6,1,66.95,0.29,3.25,0,0.79,4.85,2.38,25.26083333,92.58333333
2013-09-19 00:00:00+00:00,84.45833333,26.97416667,2.11,1,55.6,66.95,0.29,3.25,0,0.79,4.85,24.84708333,93.16666667
2013-09-20 00:00:00+00:00,84,27.17708333,3.44,1,2.11,55.6,66.95,0.29,3.25,0,0.79,26.97416667,84.45833333
2013-09-21 00:00:00+00:00,84,27.12041667,3.4,1,3.44,2.11,55.6,66.95,0.29,3.25,0,27.17708333,84
2013-09-22 00:00:00+00:00,85.25,26.90458333,0.83,1,3.4,3.44,2.11,55.6,66.95,0.29,3.25,27.12041667,84
2013-09-23 00:00:00+00:00,76.375,28.06375,0,0,0.83,3.4,3.44,2.11,55.6,66.95,0.29,26.90458333,85.25
2013-09-24 00:00:00+00:00,73.54166667,28.45291667,0,0,0,0.83,3.4,3.44,2.11,55.6,66.95,28.06375,76.375
2013-09-25 00:00:00+00:00,82.33333333,26.93416667,0,0,0,0,0.83,3.4,3.44,2.11,55.6,28.45291667,73.54166667
2013-09-26 00:00:00+00:00,81.95833333,26.44041667,2.06,1,0,0,0,0.83,3.4,3.44,2.11,26.93416667,82.33333333
2013-09-27 00:00:00+00:00,88.95833333,25.29625,6.1,1,2.06,0,0,0,0.83,3.4,3.44,26.44041667,81.95833333
2013-09-28 00:00:00+00:00,71.29166667,27.42791667,0,0,6.1,2.06,0,0,0,0.83,3.4,25.29625,88.95833333
2013-09-29 00:00:00+00:00,71.29166667,26.68416667,39.48,1,0,6.1,2.06,0,0,0,0.83,27.42791667,71.29166667
2013-09-30 00:00:00+00:00,84.625,24.88041667,86.12,1,39.48,0,6.1,2.06,0,0,0,26.68416667,71.29166667
2013-10-01 00:00:00+00:00,88.54166667,26.11291667,10.02,1,86.12,39.48,0,6.1,2.06,0,0,24.88041667,84.625
2013-10-02 00:00:00+00:00,85.29166667,26.63583333,13.49,1,10.02,86.12,39.48,0,6.1,2.06,0,26.11291667,88.54166667
2013-10-03 00:00:00+00:00,81.25,26.94166667,0,0,13.49,10.02,86.12,39.48,0,6.1,2.06,26.63583333,85.29166667
2013-10-04 00:00:00+00:00,75.41666667,26.70666667,0,0,0,13.49,10.02,86.12,39.48,0,6.1,26.94166667,81.25
2013-10-05 00:00:00+00:00,68.41666667,26.51208333,0,0,0,0,13.49,10.02,86.12,39.48,0,26.70666667,75.41666667
2013-10-06 00:00:00+00:00,73.875,26.25583333,0,0,0,0,0,13.49,10.02,86.12,39.48,26.51208333,68.41666667
2013-10-07 00:00:00+00:00,64.95833333,26.27875,0,0,0,0,0,0,13.49,10.02,86.12,26.25583333,73.875
2013-10-08 00:00:00+00:00,64.29166667,26.42791667,0,0,0,0,0,0,0,13.49,10.02,26.27875,64.95833333
2013-10-09 00:00:00+00:00,70.375,26.56958333,0,0,0,0,0,0,0,0,13.49,26.42791667,64.29166667
2013-10-10 00:00:00+00:00,69.45833333,27.2375,0.5,1,0,0,0,0,0,0,0,26.56958333,70.375
2013-10-11 00:00:00+00:00,84.75,25.76666667,0.51,1,0.5,0,0,0,0,0,0,27.2375,69.45833333
2013-10-12 00:00:00+00:00,72.08333333,26.96375,0,0,0.51,0.5,0,0,0,0,0,25.76666667,84.75
2013-10-13 00:00:00+00:00,63.25,27.95291667,1.05,1,0,0.51,0.5,0,0,0,0,26.96375,72.08333333
2013-10-14 00:00:00+00:00,88.79166667,25.80291667,126.47,1,1.05,0,0.51,0.5,0,0,0,27.95291667,63.25
2013-10-15 00:00:00+00:00,86.25,25.98916667,20.83,1,126.47,1.05,0,0.51,0.5,0,0,25.80291667,88.79166667
2013-10-16 00:00:00+00:00,85.45833333,27.23666667,7.01,1,20.83,126.47,1.05,0,0.51,0.5,0,25.98916667,86.25
2013-10-17 00:00:00+00:00,88.33333333,25.93833333,14.39,1,7.01,20.83,126.47,1.05,0,0.51,0.5,27.23666667,85.45833333
2013-10-18 00:00:00+00:00,80.33333333,26.00875,1.48,1,14.39,7.01,20.83,126.47,1.05,0,0.51,25.93833333,88.33333333
2013-10-19 00:00:00+00:00,85.08333333,25.12666667,7.19,1,1.48,14.39,7.01,20.83,126.47,1.05,0,26.00875,80.33333333
2013-10-20 00:00:00+00:00,79.375,25.68083333,1.35,1,7.19,1.48,14.39,7.01,20.83,126.47,1.05,25.12666667,85.08333333
2013-10-21 00:00:00+00:00,80.58333333,25.20541667,0.77,1,1.35,7.19,1.48,14.39,7.01,20.83,126.47,25.68083333,79.375
2013-10-22 00:00:00+00:00,83.83333333,24.99875,0.94,1,0.77,1.35,7.19,1.48,14.39,7.01,20.83,25.20541667,80.58333333
2013-10-23 00:00:00+00:00,78.29166667,24.8075,0.14,1,0.94,0.77,1.35,7.19,1.48,14.39,7.01,24.99875,83.83333333
2013-10-24 00:00:00+00:00,79.08333333,24.73,0.16,1,0.14,0.94,0.77,1.35,7.19,1.48,14.39,24.8075,78.29166667
2013-10-25 00:00:00+00:00,83.5,22.78333333,1.49,1,0.16,0.14,0.94,0.77,1.35,7.19,1.48,24.73,79.08333333
2013-10-26 00:00:00+00:00,80.20833333,22.93916667,1.5,1,1.49,0.16,0.14,0.94,0.77,1.35,7.19,22.78333333,83.5
2013-10-27 00:00:00+00:00,81.45833333,23.66791667,2,1,1.5,1.49,0.16,0.14,0.94,0.77,1.35,22.93916667,80.20833333
2013-10-28 00:00:00+00:00,78.5,24.67875,0,0,2,1.5,1.49,0.16,0.14,0.94,0.77,23.66791667,81.45833333
2013-10-29 00:00:00+00:00,81.375,25.32875,3.24,1,0,2,1.5,1.49,0.16,0.14,0.94,24.67875,78.5
2013-10-30 00:00:00+00:00,80.25,25.18375,0.13,1,3.24,0,2,1.5,1.49,0.16,0.14,25.32875,81.375
2013-10-31 00:00:00+00:00,73.875,25.29125,0,0,0.13,3.24,0,2,1.5,1.49,0.16,25.18375,80.25
2013-11-01 00:00:00+00:00,78.625,24.8725,0.5,1,0,0.13,3.24,0,2,1.5,1.49,25.29125,73.875
2013-11-02 00:00:00+00:00,72.45833333,25.38166667,0,0,0.5,0,0.13,3.24,0,2,1.5,24.8725,78.625
2013-11-03 00:00:00+00:00,70.54166667,25.08083333,0,0,0,0.5,0,0.13,3.24,0,2,25.38166667,72.45833333
2013-11-04 00:00:00+00:00,77.25,25.76958333,18.12,1,0,0,0.5,0,0.13,3.24,0,25.08083333,70.54166667
2013-11-05 00:00:00+00:00,80.20833333,26.43625,5.64,1,18.12,0,0,0.5,0,0.13,3.24,25.76958333,77.25
2013-11-06 00:00:00+00:00,80.375,26.54916667,4.34,1,5.64,18.12,0,0,0.5,0,0.13,26.43625,80.20833333
2013-11-07 00:00:00+00:00,84.375,26.34583333,2.91,1,4.34,5.64,18.12,0,0,0.5,0,26.54916667,80.375
2013-11-08 00:00:00+00:00,79.125,26.20083333,0.66,1,2.91,4.34,5.64,18.12,0,0,0.5,26.34583333,84.375
2013-11-09 00:00:00+00:00,82.79166667,25.54125,33.37,1,0.66,2.91,4.34,5.64,18.12,0,0,26.20083333,79.125
2013-11-10 00:00:00+00:00,90.25,24.4725,58.1,1,33.37,0.66,2.91,4.34,5.64,18.12,0,25.54125,82.79166667
2013-11-11 00:00:00+00:00,82.08333333,27.11791667,0,0,58.1,33.37,0.66,2.91,4.34,5.64,18.12,24.4725,90.25
2013-11-12 00:00:00+00:00,82.54166667,26.92125,0,0,0,58.1,33.37,0.66,2.91,4.34,5.64,27.11791667,82.08333333
2013-11-13 00:00:00+00:00,81.54166667,25.745,3.78,1,0,0,58.1,33.37,0.66,2.91,4.34,26.92125,82.54166667
2013-11-14 00:00:00+00:00,81.95833333,25.41,1.96,1,3.78,0,0,58.1,33.37,0.66,2.91,25.745,81.54166667
2013-11-15 00:00:00+00:00,91.33333333,23.50416667,67.61,1,1.96,3.78,0,0,58.1,33.37,0.66,25.41,81.95833333
2013-11-16 00:00:00+00:00,88.5,24.1225,31.1,1,67.61,1.96,3.78,0,0,58.1,33.37,23.50416667,91.33333333
2013-11-17 00:00:00+00:00,80.25,24.7575,0.99,1,31.1,67.61,1.96,3.78,0,0,58.1,24.1225,88.5
2013-11-18 00:00:00+00:00,75.625,24.94,0,0,0.99,31.1,67.61,1.96,3.78,0,0,24.7575,80.25
2013-11-19 00:00:00+00:00,72.08333333,25.1825,0,0,0,0.99,31.1,67.61,1.96,3.78,0,24.94,75.625
2013-11-20 00:00:00+00:00,79.83333333,24.05125,0.44,1,0,0,0.99,31.1,67.61,1.96,3.78,25.1825,72.08333333
2013-11-21 00:00:00+00:00,90.25,23.53833333,1.01,1,0.44,0,0,0.99,31.1,67.61,1.96,24.05125,79.83333333
2013-11-22 00:00:00+00:00,84.20833333,24.39833333,2.37,1,1.01,0.44,0,0,0.99,31.1,67.61,23.53833333,90.25
2013-11-23 00:00:00+00:00,86.58333333,24.93625,0.5,1,2.37,1.01,0.44,0,0,0.99,31.1,24.39833333,84.20833333
2013-11-24 00:00:00+00:00,81.04166667,25.56958333,0.34,1,0.5,2.37,1.01,0.44,0,0,0.99,24.93625,86.58333333
2013-11-25 00:00:00+00:00,84.54166667,24.32375,5.93,1,0.34,0.5,2.37,1.01,0.44,0,0,25.56958333,81.04166667
2013-11-26 00:00:00+00:00,83.04166667,24.33625,0,0,5.93,0.34,0.5,2.37,1.01,0.44,0,24.32375,84.54166667
2013-11-27 00:00:00+00:00,83.625,24.83958333,0.29,1,0,5.93,0.34,0.5,2.37,1.01,0.44,24.33625,83.04166667
2013-11-28 00:00:00+00:00,91.58333333,21.88333333,30.03,1,0.29,0,5.93,0.34,0.5,2.37,1.01,24.83958333,83.625
2013-11-29 00:00:00+00:00,87.20833333,20.2825,7.75,1,30.03,0.29,0,5.93,0.34,0.5,2.37,21.88333333,91.58333333
2013-11-30 00:00:00+00:00,85.625,21.25708333,0.29,1,7.75,30.03,0.29,0,5.93,0.34,0.5,20.2825,87.20833333
2013-12-01 00:00:00+00:00,82.58333333,20.56541667,0.82,1,0.29,7.75,30.03,0.29,0,5.93,0.34,21.25708333,85.625
2013-12-02 00:00:00+00:00,78.45833333,20.50208333,0.5,1,0.82,0.29,7.75,30.03,0.29,0,5.93,20.56541667,82.58333333
2013-12-03 00:00:00+00:00,74.41666667,21.935,0,0,0.5,0.82,0.29,7.75,30.03,0.29,0,20.50208333,78.45833333
2013-12-04 00:00:00+00:00,90.125,21.23916667,4.18,1,0,0.5,0.82,0.29,7.75,30.03,0.29,21.935,74.41666667
2013-12-05 00:00:00+00:00,75.29166667,22.98041667,0,0,4.18,0,0.5,0.82,0.29,7.75,30.03,21.23916667,90.125
2013-12-06 00:00:00+00:00,76.125,21.61875,1,1,0,4.18,0,0.5,0.82,0.29,7.75,22.98041667,75.29166667
2013-12-07 00:00:00+00:00,78.29166667,20.66666667,0,0,1,0,4.18,0,0.5,0.82,0.29,21.61875,76.125
2013-12-08 00:00:00+00:00,77.41666667,21.76333333,0,0,0,1,0,4.18,0,0.5,0.82,20.66666667,78.29166667
2013-12-09 00:00:00+00:00,76.66666667,22.45083333,0,0,0,0,1,0,4.18,0,0.5,21.76333333,77.41666667
2013-12-10 00:00:00+00:00,72.79166667,22.92375,0,0,0,0,0,1,0,4.18,0,22.45083333,76.66666667
2013-12-11 00:00:00+00:00,75.75,23.37958333,0,0,0,0,0,0,1,0,4.18,22.92375,72.79166667
2013-12-12 00:00:00+00:00,83.83333333,23.18666667,2.6,1,0,0,0,0,0,1,0,23.37958333,75.75
2013-12-13 00:00:00+00:00,81.91666667,23.64375,0,0,2.6,0,0,0,0,0,1,23.18666667,83.83333333
2013-12-14 00:00:00+00:00,76,22.78916667,0,0,0,2.6,0,0,0,0,0,23.64375,81.91666667
2013-12-15 00:00:00+00:00,72.58333333,22.30541667,0.16,1,0,0,2.6,0,0,0,0,22.78916667,76
2013-12-16 00:00:00+00:00,71.5,19.17125,4.26,1,0.16,0,0,2.6,0,0,0,22.30541667,72.58333333
2013-12-17 00:00:00+00:00,78.16666667,17.59375,1.06,1,4.26,0.16,0,0,2.6,0,0,19.17125,71.5
2013-12-18 00:00:00+00:00,70,17.98,0,0,1.06,4.26,0.16,0,0,2.6,0,17.59375,78.16666667
2013-12-19 00:00:00+00:00,71.16666667,18.13,0,0,0,1.06,4.26,0.16,0,0,2.6,17.98,70
2013-12-20 00:00:00+00:00,69.58333333,18.47916667,0,0,0,0,1.06,4.26,0.16,0,0,18.13,71.16666667
2013-12-21 00:00:00+00:00,75.20833333,18.08541667,0,0,0,0,0,1.06,4.26,0.16,0,18.47916667,69.58333333
2013-12-22 00:00:00+00:00,73.375,18.80916667,0,0,0,0,0,0,1.06,4.26,0.16,18.08541667,75.20833333
2013-12-23 00:00:00+00:00,72.25,20.34708333,0,0,0,0,0,0,0,1.06,4.26,18.80916667,73.375
2013-12-24 00:00:00+00:00,71.16666667,19.89291667,0,0,0,0,0,0,0,0,1.06,20.34708333,72.25
2013-12-25 00:00:00+00:00,68.58333333,19.56541667,0,0,0,0,0,0,0,0,0,19.89291667,71.16666667
2013-12-26 00:00:00+00:00,64.83333333,20.00666667,1.44,1,0,0,0,0,0,0,0,19.56541667,68.58333333
2013-12-27 00:00:00+00:00,81.79166667,18.38208333,3,1,1.44,0,0,0,0,0,0,20.00666667,64.83333333
2013-12-28 00:00:00+00:00,82.29166667,18.56375,0.62,1,3,1.44,0,0,0,0,0,18.38208333,81.79166667
2013-12-29 00:00:00+00:00,81.54166667,18.70458333,0,0,0.62,3,1.44,0,0,0,0,18.56375,82.29166667
2013-12-30 00:00:00+00:00,77.20833333,18.77708333,0,0,0,0.62,3,1.44,0,0,0,18.70458333,81.54166667
2013-12-31 00:00:00+00:00,67.45833333,19.27583333,0,0,0,0,0.62,3,1.44,0,0,18.77708333,77.20833333
2014-01-01 00:00:00+00:00,77.04166667,18.45541667,0,0,0,0,0,0.62,3,1.44,0,19.27583333,67.45833333
2014-01-02 00:00:00+00:00,75.91666667,19.6275,0,0,0,0,0,0,0.62,3,1.44,18.45541667,77.04166667
2014-01-03 00:00:00+00:00,77.45833333,21.77,0,0,0,0,0,0,0,0.62,3,19.6275,75.91666667
2014-01-04 00:00:00+00:00,75.33333333,21.25708333,0,0,0,0,0,0,0,0,0.62,21.77,77.45833333
2014-01-05 00:00:00+00:00,79.16666667,20.59,0,0,0,0,0,0,0,0,0,21.25708333,75.33333333
2014-01-06 00:00:00+00:00,77.875,21.94,0,0,0,0,0,0,0,0,0,20.59,79.16666667
2014-01-07 00:00:00+00:00,80.16666667,21.97375,0,0,0,0,0,0,0,0,0,21.94,77.875
2014-01-08 00:00:00+00:00,80,21.83541667,0,0,0,0,0,0,0,0,0,21.97375,80.16666667
2014-01-09 00:00:00+00:00,76.375,22.72875,0,0,0,0,0,0,0,0,0,21.83541667,80
2014-01-10 00:00:00+00:00,83.54166667,21.94791667,1.18,1,0,0,0,0,0,0,0,22.72875,76.375
2014-01-11 00:00:00+00:00,84,21.84,0,0,1.18,0,0,0,0,0,0,21.94791667,83.54166667
2014-01-12 00:00:00+00:00,85.875,21.3025,3.53,1,0,1.18,0,0,0,0,0,21.84,84
2014-01-13 00:00:00+00:00,88.75,19.06916667,19.83,1,3.53,0,1.18,0,0,0,0,21.3025,85.875
2014-01-14 00:00:00+00:00,73.5,17.59458333,1.34,1,19.83,3.53,0,1.18,0,0,0,19.06916667,88.75
2014-01-15 00:00:00+00:00,70.875,17.9525,0,0,1.34,19.83,3.53,0,1.18,0,0,17.59458333,73.5
2014-01-16 00:00:00+00:00,75.25,18.8425,0,0,0,1.34,19.83,3.53,0,1.18,0,17.9525,70.875
2014-01-17 00:00:00+00:00,81.79166667,19.25666667,1.88,1,0,0,1.34,19.83,3.53,0,1.18,18.8425,75.25
2014-01-18 00:00:00+00:00,82.125,18.58958333,1.57,1,1.88,0,0,1.34,19.83,3.53,0,19.25666667,81.79166667
2014-01-19 00:00:00+00:00,82.79166667,19.38125,0.5,1,1.57,1.88,0,0,1.34,19.83,3.53,18.58958333,82.125
2014-01-20 00:00:00+00:00,77,19.35916667,1.46,1,0.5,1.57,1.88,0,0,1.34,19.83,19.38125,82.79166667
2014-01-21 00:00:00+00:00,66,18.47833333,0.15,1,1.46,0.5,1.57,1.88,0,0,1.34,19.35916667,77
2014-01-22 00:00:00+00:00,71.5,18.16208333,0.5,1,0.15,1.46,0.5,1.57,1.88,0,0,18.47833333,66
2014-01-23 00:00:00+00:00,75.375,17.61833333,0,0,0.5,0.15,1.46,0.5,1.57,1.88,0,18.16208333,71.5
2014-01-24 00:00:00+00:00,77.70833333,19.46791667,0,0,0,0.5,0.15,1.46,0.5,1.57,1.88,17.61833333,75.375
2014-01-25 00:00:00+00:00,76.58333333,20.765,0,0,0,0,0.5,0.15,1.46,0.5,1.57,19.46791667,77.70833333
2014-01-26 00:00:00+00:00,76.70833333,21.17125,0,0,0,0,0,0.5,0.15,1.46,0.5,20.765,76.58333333
2014-01-27 00:00:00+00:00,81.83333333,20.47375,0.5,1,0,0,0,0,0.5,0.15,1.46,21.17125,76.70833333
2014-01-28 00:00:00+00:00,83.04166667,21.78958333,2,1,0.5,0,0,0,0,0.5,0.15,20.47375,81.83333333
2014-01-29 00:00:00+00:00,81.33333333,20.87083333,0,0,2,0.5,0,0,0,0,0.5,21.78958333,83.04166667
2014-01-30 00:00:00+00:00,76.25,21.06791667,0,0,0,2,0.5,0,0,0,0,20.87083333,81.33333333
2014-01-31 00:00:00+00:00,79.29166667,20.82958333,0,0,0,0,2,0.5,0,0,0,21.06791667,76.25
2014-02-01 00:00:00+00:00,74.79166667,21.03541667,0,0,0,0,0,2,0.5,0,0,20.82958333,79.29166667
2014-02-02 00:00:00+00:00,77.95833333,21.37791667,0,0,0,0,0,0,2,0.5,0,21.03541667,74.79166667
2014-02-03 00:00:00+00:00,81.125,21.75291667,0,0,0,0,0,0,0,2,0.5,21.37791667,77.95833333
2014-02-04 00:00:00+00:00,79.04166667,23.04791667,0,0,0,0,0,0,0,0,2,21.75291667,81.125
2014-02-05 00:00:00+00:00,80.66666667,24.01291667,0,0,0,0,0,0,0,0,0,23.04791667,79.04166667
2014-02-06 00:00:00+00:00,80.20833333,24.0425,0,0,0,0,0,0,0,0,0,24.01291667,80.66666667
2014-02-07 00:00:00+00:00,84.16666667,23.84875,0,0,0,0,0,0,0,0,0,24.0425,80.20833333
2014-02-08 00:00:00+00:00,82.04166667,24.16,0,0,0,0,0,0,0,0,0,23.84875,84.16666667
2014-02-09 00:00:00+00:00,80.83333333,24.38458333,0,0,0,0,0,0,0,0,0,24.16,82.04166667
2014-02-10 00:00:00+00:00,81.95833333,21.055,0,0,0,0,0,0,0,0,0,24.38458333,80.83333333
2014-02-11 00:00:00+00:00,73.41666667,19.90166667,0,0,0,0,0,0,0,0,0,21.055,81.95833333
2014-02-12 00:00:00+00:00,82.08333333,20.26416667,0,0,0,0,0,0,0,0,0,19.90166667,73.41666667
2014-02-13 00:00:00+00:00,71.54166667,20.08625,0,0,0,0,0,0,0,0,0,20.26416667,82.08333333
